courseCode,sectionId,sectionNumber,semesterId,sessionId,beginDate,endDate,creditHours,capacity,currentEnrollment,status,permCount,meetingDays,meetingDaysRaw,startTime,endTime,room,instructors
"PSYC051  PO","PSYC051  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","Closed","6","Tue;Thu","--T-R--","08:10","09:25","PO LINC 1125","Hurley, Eric A."
"PSYC051  PO","PSYC051  PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","27","Closed","21","Mon;Wed","-M-W---","11:00","12:15","PO LINC 1125","Erickson, Michael A"
"PSYC052  SC","PSYC052  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","21","R","23","Fri","-----F-","13:15","16:15","SC ST 101","Catalino, Lahnna"
"PSYC052  SC","PSYC052  SC-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","30","32","Closed","28","Mon;Wed","-M-W---","09:35","10:50","SC ST 101","Arreola, Jose"
"PSYC052  SC","PSYC052  SC-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","20","Closed","7","Tue;Thu","--T-R--","14:45","16:00","SC ST 101","Lee, Woo_Jung"
"PSYC065  CM","PSYC065  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","19","Closed","37","Tue;Thu","--T-R--","13:15","14:30","CM RN 15","Fenning Baker, Rachel"
"PSYC070  CM","PSYC070  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","22","Mon;Wed","-M-W---","13:15","14:30","CM RS 102","Hwang, Wei-Chin"
"PSYC081  CM","PSYC081  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","34","Tue;Thu","--T-R--","16:15","17:30","CM RN 105","Kan, Emily Ellen"
"PSYC084  CH","PSYC084  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","19","Closed","0","Tue;Thu","--T-R--","09:35","10:50","PO LINC 1125","Bacio, Guadalupe A."
"PSYC091  PZ","PSYC091  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","66","Mon;Wed","-M-W---","11:00","12:15","PZ FL 106","Brown, Darin"
"PSYC091P PZ","PSYC091P PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","18","17","R","24","Thu","----R--","11:00","12:15","PZ FL 110","Brown, Darin"
"PSYC092  CM","PSYC092  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","11","Tue;Thu","--T-R--","13:15","14:30","CM KRV 166","Levin, Shana"
"PSYC092  PZ","PSYC092  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","13","16","Closed","14","Tue;Thu","--T-R--","11:00","12:15","PZ FL 106","Rodriguez, Norma A."
"PSYC092P PZ","PSYC092P PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","13","16","Closed","11","Tue;Thu","--T-R--","14:45","16:00","PZ BH 214","Rodriguez, Norma A."
"PSYC096  CM","PSYC096  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","20","Tue;Thu","--T-R--","13:15","14:30","CM KRV 164","Reed, Catherine L."
"PSYC101  PZ","PSYC101  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","30","Closed","44","Mon;Wed","-M-W---","09:35","10:50","PZ FL 112","Borowski, Thomas"
"PSYC103  SC","PSYC103  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","27","Closed","23","Wed","---W---","16:15","17:30","SC ST 229","Alacam, Egamaria"
"PSYC103  SC","PSYC103  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","27","Closed","23","Wed","---W---","16:15","17:30","SC ST 229","Alacam, Egamaria"
"PSYC104  SC","PSYC104  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","26","Closed","5","Tue;Thu","--T-R--","09:35","10:50","SC ST 226","Park, Heejung"
"PSYC104L SC","PSYC104L SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","24","26","Closed","4","Thu","----R--","11:00","12:15","SC ST 226","Park, Heejung"
"PSYC105  PZ","PSYC105  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","27","Closed","58","Mon;Wed","-M-W---","11:00","12:15","PZ BH 210","Banerjee, Mita"
"PSYC109  CM","PSYC109  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","20","Closed","13","Tue;Thu","--T-R--","13:15","14:30","CM RN 12","Zhou, Steven"
"PSYC110  CM","PSYC110  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","18","Closed","31","Mon;Wed","-M-W---","09:35","10:50","CM KRV LC61","de los Reyes, Wendy Jordana"
"PSYC111  CM","PSYC111  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","9","R","23","Mon;Wed","-M-W---","11:00","12:15","CM KRV LC61","de los Reyes, Wendy Jordana"
"PSYC111  CM","PSYC111  CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","9","Open","10","Mon;Wed","-M-W---","11:00","12:15","CM AD 107","Levin, Shana"
"PSYC114  SC","PSYC114  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","17","Closed","11","Wed","---W---","14:45","17:30","SC ST 103","Park, Heejung"
"PSYC117  SC","PSYC117  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","18","Closed","23","Tue;Thu","--T-R--","13:15","14:30","SC ST 101","Lee, Woo_Jung"
"PSYC117  SC","PSYC117  SC-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","2","Tue;Thu","--T-R--","16:15","17:30","SC ST 101","Lee, Woo_Jung"
"PSYC119  PZ","PSYC119  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","7","Open","0","Tue;Thu","--T-R--","14:45","16:00","PZ ATN A103","Basanez, Tatiana"
"PSYC119P PZ","PSYC119P PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","15","6","Open","0","Fri","-----F-","14:45","16:00","PZ SKD P106","Basanez, Tatiana"
"PSYC120  CM","PSYC120  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","12","Closed","21","Tue;Thu","--T-R--","15:00","18:00","CM SM 103","Fenning Baker, Rachel"
"PSYC124A PZ","PSYC124A PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","17","Closed","25","Tue","--T----","14:45","17:30","PZ BE 103","Banerjee, Mita"
"PSYC125  AF","PSYC125  AF-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","10","Open","0","Tue;Thu","--T-R--","09:35","10:50","PO LINC 1109","Hurley, Eric A."
"PSYC126  CM","PSYC126  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Open","53","Mon;Wed","-M-W---","13:15","14:30","CM BC 35","Kanaya, Tomoe"
"PSYC133  SC","PSYC133  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","36","Mon;Wed","-M-W---","14:45","16:00","SC ST 101","Catalino, Lahnna"
"PSYC134  CM","PSYC134  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","9","9","Closed","2","Mon","-M-----","14:45","17:30","CM RN 102","Feitosa, Jennifer"
"PSYC134  PZ","PSYC134  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","20","Closed","32","Mon;Wed","-M-W---","11:00","12:15","PZ AV 201","Joo, Minhye"
"PSYC137  CM","PSYC137  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","10","Open","15","Tue;Thu","--T-R--","14:45","16:00","CM RN 12","Zhou, Steven"
"PSYC142  CM","PSYC142  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","13","R","3","Tue","--T----","14:45","17:30","CM KRV 451","Day, David Vaughan"
"PSYC143  CM","PSYC143  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","7","6","R","8","Fri","-----F-","09:00","11:45","CM KRV 451","Tan, Sherylle J."
"PSYC144  CM","PSYC144  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","7","7","Closed","12","Mon","-M-----","14:45","17:30","CM KRV 451","Conger, Jay"
"PSYC147  CH","PSYC147  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","9","Closed","0","Tue;Thu","--T-R--","13:15","14:30","PO LINC 2114","Bacio, Guadalupe A."
"PSYC147  SC","PSYC147  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","19","Closed","9","Mon;Wed","-M-W---","13:15","14:30","SC ST 229","Alacam, Egamaria"
"PSYC148  PZ","PSYC148  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","25","Closed","18","Mon;Wed","-M-W---","13:15","14:30","PZ BH 207","Borowski, Thomas"
"PSYC151  SC","PSYC151  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","30","50","Closed","36","Mon;Wed","-M-W---","13:15","14:30","SC ST 101","Arreola, Jose"
"PSYC151  SC","PSYC151  SC-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","30","50","Closed","44","Tue;Thu","--T-R--","11:00","12:15","SC ST 101","Arreola, Jose"
"PSYC153  AA","PSYC153  AA-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","21","19","Open","7","Tue;Thu","--T-R--","13:15","14:30","PO LINC 1125","Goto, Sharon G."
"PSYC154  CM","PSYC154  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","13","Mon;Wed","-M-W---","14:45","16:00","CM RS 102","Hwang, Wei-Chin"
"PSYC154  PO","PSYC154  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","Closed","2","Fri","-----F-","13:15","16:00","PO EDMS 101","Pearson, Adam"
"PSYC154  PO","PSYC154  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","Closed","2","Fri","-----F-","13:15","16:00","PO EDMS 101","Pearson, Adam"
"PSYC157  PO","PSYC157  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","22","Closed","0","Fri","-----F-","13:15","14:30","PO LINC 1135","Sher, Shlomo"
"PSYC157  PO","PSYC157  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","22","Closed","0","Fri","-----F-","13:15","14:30","PO LINC 1135","Sher, Shlomo"
"PSYC162  PO","PSYC162  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","12","Closed","0","Mon;Wed","-M-W---","13:15","14:30","PO LINC 2116","Abrams, Lise"
"PSYC162  PO","PSYC162  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","12","Closed","0","Mon;Wed","-M-W---","13:15","14:30","PO LINC 2116","Abrams, Lise"
"PSYC163  SC","PSYC163  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","20","Closed","14","Tue;Thu","--T-R--","09:35","10:50","SC ST 107","Ma, Jennifer E."
"PSYC168  SC","PSYC168  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","23","R","20","Tue;Thu","--T-R--","13:15","14:30","SC ST 107","Ma, Jennifer E."
"PSYC179N HM","PSYC179N HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","9","9","Closed","38","Mon","-M-----","13:15","16:00","HM SHAN 2421","Gampa, Anup"
"PSYC179N HM","PSYC179N HM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","3.0","8","12","Closed","61","Mon","-M-----","13:15","16:00","HM SHAN 2421","Gampa, Anup"
"PSYC179O HM","PSYC179O HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","12","12","Closed","4","Tue","--T----","13:15","16:00","HM SHAN 3461","Gampa, Anup"
"PSYC179O HM","PSYC179O HM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","3.0","8","8","Closed","29","Tue","--T----","13:15","16:00","HM SHAN 2407","Gampa, Anup"
"PSYC180  PZ","PSYC180  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","12","Closed","37","Wed","---W---","14:45","17:30","PZ SKD P103","Rodriguez, Norma A."
"PSYC180M PO","PSYC180M PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","12","Closed","9","Wed","---W---","13:15","16:00","PO LINC 2114","Goto, Sharon G."
"PSYC180P PZ","PSYC180P PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","12","12","Closed","22","Tue","--T----","14:45","16:00","PZ SKD P103","Rodriguez, Norma A."
"PSYC183  SC","PSYC183  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","8","6","R","7","Tue;Thu","--T-R--","08:10","09:25","SC ST 107","Spezio, Michael L."
"PSYC187  PZ","PSYC187  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","42","Thu","----R--","13:15","16:00","PZ ONT ","Rodriguez, Marcus"
"PSYC188  CM","PSYC188  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","10","R","52","Tue","--T----","18:00","21:00","CM KRV 321","Costanzo, Mark"
"PSYC189C PO","PSYC189C PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","12","Open","26","Mon;Wed","-M-W---","14:45","16:00","PO LINC 1125","Erickson, Michael A"
"PSYC191  PO","PSYC191  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","3","Open","3","","-------","00:00","00:00","PO ARR ARR","Sher, Shlomo"
"PSYC191  PO","PSYC191  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","5","Closed","5","","-------","00:00","00:00","PO ARR ARR","Hurley, Eric A."
"PSYC191  PO","PSYC191  PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","2","Open","2","","-------","00:00","00:00","PO ARR ARR","Goto, Sharon G."
"PSYC191  PO","PSYC191  PO-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","2","Open","2","","-------","00:00","00:00","PO ARR ARR","Vitello, Mary"
"PSYC191  PO","PSYC191  PO-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Pearson, Adam"
"PSYC191  PO","PSYC191  PO-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","2","Open","2","","-------","00:00","00:00","PO ARR ARR","Erickson, Michael A"
"PSYC191  PO","PSYC191  PO-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","2","Open","0","","-------","00:00","00:00","PO ARR ARR","Bacio, Guadalupe A."
"PSYC191  PZ","PSYC191  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","8","4","Open","4","Fri","-----F-","13:15","16:00","PZ AV 224","Brown, Darin"
"PSYC193  SC","PSYC193  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","35","8","Open","0","","-------","00:00","00:00","  ","Ma, Jennifer E."
"PSYC197A CM","PSYC197A CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","3","Open","4","","-------","00:00","00:00","CM ARR ","Fenning Baker, Rachel"
"PSYC197A CM","PSYC197A CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","2","Open","1","","-------","00:00","00:00","CM ARR ","Reed, Catherine L."
"PSYC197A CM","PSYC197A CM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.25","11","10","R","0","","-------","00:00","00:00","CM ARR ","Zhou, Steven"
"PSYC197A CM","PSYC197A CM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","1","Open","1","","-------","00:00","00:00","CM ARR ","Levin, Shana"
"PSYC197A CM","PSYC197A CM-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","2","Open","2","","-------","00:00","00:00","CM ARR ","de los Reyes, Wendy Jordana"
"PSYC197A CM","PSYC197A CM-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","2","Open","1","","-------","00:00","00:00","CM ARR ","Harris, Alison M."
"PSYC197A CM","PSYC197A CM-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","2","Open","2","","-------","00:00","00:00","CM ARR ","Cook, Gabriel"
"PSYC197A CM","PSYC197A CM-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","3","Open","0","","-------","00:00","00:00","CM ARR ","Umanath, Sharda"
"PSYC197B CM","PSYC197B CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","5","1","Open","1","","-------","00:00","00:00","CM ARR ","Fenning Baker, Rachel"
"PSYC197B CM","PSYC197B CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","5","0","Open","0","","-------","00:00","00:00","CM ARR ","Reed, Catherine L."
"PSYC197B CM","PSYC197B CM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.0","5","6","Closed","0","","-------","00:00","00:00","CM ARR ","Zhou, Steven"
"PSYC197B CM","PSYC197B CM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","0.0","5","0","Open","0","","-------","00:00","00:00","CM ARR ","Levin, Shana"
"PSYC197B CM","PSYC197B CM-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","0.0","5","0","Open","0","","-------","00:00","00:00","CM ARR ","de los Reyes, Wendy Jordana"
"PSYC197B CM","PSYC197B CM-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","0.0","5","0","Open","0","","-------","00:00","00:00","CM ARR ","Harris, Alison M."
"PSYC197B CM","PSYC197B CM-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","0.0","5","0","Open","0","","-------","00:00","00:00","CM ARR ","Cook, Gabriel"
"PSYC197B CM","PSYC197B CM-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","0.0","5","0","Open","0","","-------","00:00","00:00","CM ARR ","Umanath, Sharda"
"PSYCH308CCG","PSYCH308CCG-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","15","1","Open","0","Tue;Thu","--T-R--","09:00","11:50","  ","Cintron, Dakota"
"RLIT191  PO","RLIT191  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","100","1","Open","1","","-------","00:00","00:00","PO ARR ARR","Pouzet-Duzer, Virginie"
"RLST030  PO","RLST030  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","Closed","0","Tue;Thu","--T-R--","14:45","16:00","PO PR 202","Watling, Daniel"
"RLST037  CM","RLST037  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","R","4","Mon;Wed","-M-W---","13:15","14:30","CM KRV LC63","Chung-Kim, Esther"
"RLST058  CM","RLST058  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","24","Mon;Wed","-M-W---","11:00","12:15","CM RDSC 126","Velji, Jamel A."
"RLST064  CM","RLST064  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","10","R","16","Wed","---W---","14:45","17:30","CM BC 24","Velji, Jamel A."
"RLST082  CM","RLST082  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","12","Tue;Thu","--T-R--","08:10","09:25","CM RS 104","Ferguson, Jauhara Iram"
"RLST083  CM","RLST083  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","25","Tue","--T----","14:45","17:30","CM RS 104","Espinosa, Gaston"
"RLST096  SC","RLST096  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","24","Closed","18","Tue;Thu","--T-R--","09:35","10:50","SC HM 202","Sales, Luis"
"RLST100  PO","RLST100  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","18","Closed","12","Mon;Wed","-M-W---","14:45","16:00","PO PR 102","Ng, Sok-Keng-Lilian Z."
"RLST103  PO","RLST103  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","4","Mon;Wed","-M-W---","11:00","12:15","PO PR 102","Ng, Sok-Keng-Lilian Z."
"RLST119  CM","RLST119  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","R","13","Tue;Thu","--T-R--","13:15","14:30","CM KRV 102","Michon, Daniel"
"RLST145  PO","RLST145  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Closed","0","Mon;Wed","-M-W---","11:00","12:15","PO MA 6","Watling, Daniel"
"RLST152  PO","RLST152  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","22","Closed","25","Tue;Thu","--T-R--","09:35","10:50","PO PR 102","Eisenstadt, Oona"
"RLST162  PO","RLST162  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","15","Closed","6","Tue;Thu","--T-R--","13:15","14:30","PO PR 202","Eisenstadt, Oona"
"RLST166B CM","RLST166B CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","16","R","19","Thu","----R--","14:45","17:30","CM RS 104","Espinosa, Gaston"
"RLST169  CM","RLST169  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","8","Open","0","Mon;Wed","-M-W---","14:45","16:00","CM KRV LC63","Chung-Kim, Esther"
"RLST180  PO","RLST180  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","14","Closed","3","Thu","----R--","13:15","16:00","PO PR 102","Runions, Erin Mae"
"RLST184  PO","RLST184  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","Closed","5","Tue","--T----","13:15","16:00","PO PR 102","Runions, Erin Mae"
"RLST185  SC","RLST185  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","16","Closed","12","Tue;Thu","--T-R--","13:15","14:30","SC HM 102","Sales, Luis"
"RLST191  PO","RLST191  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Eisenstadt, Oona"
"RLST191  PO","RLST191  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","2","Open","2","","-------","00:00","00:00","PO ARR ARR","Runions, Erin Mae"
"RLST191  PO","RLST191  PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Watling, Daniel"
"RLST191  SC","RLST191  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","35","1","Open","0","","-------","00:00","00:00","SC ARR ","Staff, Scripps"
"RLST191  SC","RLST191  SC-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","1","1","Closed","0","","-------","00:00","00:00","SC ARR ARR","Sales, Luis"
"RUSS002  PO","RUSS002  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","9","Open","0","Tue;Thu","--T-R--","09:35","10:50","PO MA 1","Dwyer, Anne E."
"RUSS002  PO","RUSS002  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","9","Open","0","Tue;Thu","--T-R--","09:35","10:50","PO MA 1","Dwyer, Anne E."
"RUSS011  PO","RUSS011  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","15","2","Open","1","Mon;Wed","-M-W---","16:15","17:15","PO OLDB RUSS","Gallardo, Adan"
"RUSS013  PO","RUSS013  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","15","4","Open","3","Tue;Thu","--T-R--","16:15","17:15","PO OLDB RUSS","Gallardo, Adan"
"RUSS044  PO","RUSS044  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","5","Open","0","Tue;Thu","--T-R--","09:35","10:50","PO MA 18","Klioutchkine, Konstantine"
"RUSS044  PO","RUSS044  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","5","Open","0","Tue;Thu","--T-R--","09:35","10:50","PO MA 18","Klioutchkine, Konstantine"
"RUSS183  PO","RUSS183  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","7","Open","0","Wed","---W---","19:00","21:50","PO MA 1","Rudova, Larissa V."
"RUSS191  PO","RUSS191  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","3","1","Open","1","","-------","00:00","00:00","PO ARR ARR","Rudova, Larissa V."
"RUSS191  PO","RUSS191  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.5","3","1","Open","1","","-------","00:00","00:00","PO ARR ARR","Klioutchkine, Konstantine"
"RUSS191  PO","RUSS191  PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.5","3","1","Open","1","","-------","00:00","00:00","PO ARR ARR","Dwyer, Anne E."
"RUST112  PO","RUST112  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","14","Closed","7","Tue;Thu","--T-R--","13:15","14:30","PO MA 3","Rudova, Larissa V."
"RUST175  PO","RUST175  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","9","Closed","1","Tue;Thu","--T-R--","14:45","16:00","PO MA 2","Dwyer, Anne E."
"SCI 010L CM","SCI 010L CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","21","R","2","Mon","-M-----","13:15","16:00","CM RDSC 234","Williams, Diana"
"SCI 010L CM","SCI 010L CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","21","R","2","Mon","-M-----","13:15","16:00","CM RDSC 234","Williams, Diana"
"SCI 010L CM","SCI 010L CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","20","R","4","Tue","--T----","13:15","16:00","CM RDSC 234","Schmitz, Lars"
"SCI 010L CM","SCI 010L CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","20","R","4","Tue","--T----","13:15","16:00","CM RDSC 234","Schmitz, Lars"
"SCI 010L CM","SCI 010L CM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","18","R","2","Wed","---W---","09:30","12:15","CM RDSC 235","Williams, Branwen"
"SCI 010L CM","SCI 010L CM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","18","R","2","Wed","---W---","09:30","12:15","CM RDSC 235","Williams, Branwen"
